celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,0.988104929,-0.145309548,-0.145309548,0,0.63105861,-0.016606806,0.63105861,0,0.744322928,-0.483809903,-0.483809903,0,1.149048519,1.149048519,1.149048519,0,0.347960103,0.347960103,0.347960103,0,-0.420084025,-0.420084025,-1.260252076,-0.420084025,0.820552724,0.820552724,0.820552724,0,-0.928476691,-0.928476691,-0.928476691,0,0,0.707106781,0.707106781,0,0,0,0,0,,,,
Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,-1.278724026,-2.412138504,-1.278724026,0,-1.311937637,-2.607268469,-1.311937637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,0.988104929,2.121519407,0.988104929,0,0.63105861,0.63105861,0.63105861,0,1.972455758,1.972455758,1.972455758,0,1.149048519,-0.309359217,1.149048519,0,0.347960103,1.507827112,0.347960103,0,1.260252076,1.260252076,1.260252076,1.260252076,-0.694313843,-0.694313843,-0.694313843,0,1.077032961,-0.259973473,0.408529744,0,0.707106781,0,1.414213562,0,0.74256162,0.74256162,0.74256162,0.74256162,,,,
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,-0.145309548,-1.278724026,-0.145309548,0,-0.016606806,-0.664272221,-0.016606806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,25,Eliminated Week 6,9,-0.145309548,-0.145309548,-0.145309548,0,-0.016606806,-1.311937637,-1.311937637,0,-0.483809903,-0.483809903,-0.483809903,0,-0.309359217,-1.767766953,-1.767766953,0,-1.971773916,-0.811906907,-1.971773916,0,-1.260252076,-2.100420126,-1.260252076,-2.100420126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Drew Scott,Emma Slater,TV Personality,,Canada,39,25,Eliminated Week 10,4,-0.145309548,-1.278724026,-1.278724026,0,-0.016606806,-0.664272221,-0.016606806,0,0.744322928,-0.483809903,0.744322928,0,-0.309359217,-0.309359217,-0.309359217,0,0.347960103,-0.811906907,-0.811906907,0,-1.260252076,-1.260252076,0.420084025,-1.260252076,0.820552724,0.820552724,0.820552724,0,-0.928476691,-1.596979908,-0.928476691,0,-1.414213562,-1.414213562,-1.414213562,0,-2.547385469,-0.902411925,-0.902411925,-0.902411925,,,,
Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,25,Eliminated Week 7,7,0.988104929,0.988104929,0.988104929,0,1.278724026,1.278724026,0.63105861,0,-0.483809903,0.744322928,0.744322928,0,-0.309359217,-0.309359217,-0.309359217,0,-0.811906907,-0.811906907,-0.811906907,0,0.420084025,0.420084025,0.420084025,0.420084025,0.06311944,0.06311944,0.06311944,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,-1.167748416,0,-1.167748416,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,-1.167748416,-1.167748416,-1.167748416,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,-1.167748416,-2.335496832,-1.167748416,0,-1.175009832,-0.491367748,-1.858651916,-1.858651916,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,0,-1.167748416,0,0,0.192274336,1.559558505,0.192274336,0.192274336,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,0,0,0,0,-1.175009832,0.192274336,-0.491367748,-1.175009832,-1.690504438,-0.746967077,-1.690504438,-1.690504438,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,0,0,0,0,0.192274336,0.192274336,-0.491367748,-0.491367748,-0.746967077,0.196570283,-1.690504438,0.196570283,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirai Nagasu,Alan Bersten,Athlete,California,United States,25,26,Eliminated Week 3,4,0,1.167748416,1.167748416,0,0.87591642,2.243200589,0.87591642,0.87591642,0.196570283,0.196570283,-0.746967077,0.196570283,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47,26,3rd Place,3,1.167748416,1.167748416,0,0,-0.491367748,0.87591642,-0.491367748,-0.491367748,-0.275198397,0.668338964,-0.275198397,-0.275198397,-2.121320344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,1.167748416,1.167748416,1.167748416,0,-1.175009832,-0.491367748,-0.491367748,-0.491367748,0.668338964,0.668338964,0.668338964,0.668338964,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,1.167748416,1.167748416,1.167748416,0,0.87591642,1.559558505,0.87591642,1.559558505,1.611876325,1.611876325,0.668338964,1.611876325,0,0,2.121320344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,27,Eliminated Week 8,5,0.489354523,0.489354523,1.549622656,0,1.461099793,0.477929839,1.461099793,0,1.59401252,1.59401252,1.59401252,0,0.206835076,0.206835076,0.206835076,0,1.382189481,0.604707898,1.382189481,0,1.179642442,1.179642442,1.179642442,0,0.689730495,-0.098532928,0.689730495,0,1.04276047,1.04276047,1.04276047,0,0,0,0,0,,,,,,,,
Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,27,3rd Place,3,0.489354523,-1.631181743,-0.57091361,0,0.477929839,0.477929839,0.477929839,0,0.702446195,0.702446195,0.702446195,0,0.206835076,0.206835076,0.206835076,0,-0.172773685,-0.172773685,-0.172773685,0,1.179642442,0.402804736,1.179642442,0,1.477993917,0.689730495,1.477993917,0,1.04276047,0.5488213,0.5488213,0,0.904534034,0.904534034,0.904534034,0,,,,,,,,
Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,27,Eliminated Week 3,11,-0.040779544,-0.040779544,-0.040779544,0,-0.505240115,-0.996825092,-0.505240115,0,-0.189120129,-1.080686454,-1.080686454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
John Schneider,Emma Slater,Actor/Actress,New York,United States,58,27,Eliminated Week 7,8,0.489354523,-1.631181743,-0.57091361,0,-0.013655138,-0.996825092,-0.013655138,0,-1.080686454,-1.080686454,-1.080686454,0,-0.568796459,-0.568796459,-0.568796459,0,-0.172773685,-0.172773685,-0.172773685,0,-1.927708381,-1.150870675,-1.927708381,0,-0.098532928,-0.098532928,-0.098532928,0,0,0,0,0,0,0,0,0,,,,,,,,
Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,27,2nd Place,2,0.489354523,-0.57091361,0.489354523,0,1.461099793,0.477929839,1.461099793,0,0.702446195,0.702446195,0.702446195,0,1.758098146,0.982466611,1.758098146,0,0.604707898,-0.172773685,1.382189481,0,1.179642442,1.179642442,1.179642442,0,1.477993917,-0.098532928,1.477993917,0,0.05488213,0.05488213,0.5488213,0,0.904534034,0.904534034,0.904534034,0,,,,,,,,
Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,27,Eliminated Week 2,12,-0.57091361,-0.57091361,-0.57091361,0,-0.996825092,-1.488410069,-1.488410069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,27,Eliminated Week 6,9,-0.040779544,0.489354523,-0.040779544,0,0.477929839,-0.013655138,-0.013655138,0,-0.189120129,-0.189120129,-0.189120129,0,0.982466611,0.206835076,0.982466611,0,0.604707898,-0.172773685,-0.172773685,0,-0.374032969,-0.374032969,-0.374032969,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,27,Eliminated Week 7,7,1.549622656,0.489354523,1.549622656,0,0.477929839,-0.013655138,0.477929839,0,0.702446195,-0.189120129,0.702446195,0,-0.568796459,-0.568796459,0.206835076,0,0.604707898,-0.172773685,0.604707898,0,-0.374032969,0.402804736,0.402804736,0,-0.098532928,-0.88679635,-0.098532928,0,0,0,0,0,0,0,0,0,,,,,,,,
Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,27,Eliminated Week 1,13,-0.57091361,-1.101047677,-0.57091361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,27,1st Place,1,0.489354523,-0.57091361,0.489354523,0,-0.505240115,-1.488410069,-0.996825092,0,-0.189120129,-1.080686454,-0.189120129,0,-0.568796459,-1.344427994,-0.568796459,0,-0.950255268,-0.950255268,-0.950255268,0,-0.374032969,-1.150870675,-1.150870675,0,-0.098532928,-0.88679635,-0.098532928,0,-1.42693538,-1.42693538,-1.42693538,0,-1.507556723,-1.507556723,-1.507556723,0,,,,,,,,
Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,27,Eliminated Week 4,10,1.549622656,0.489354523,1.549622656,0,1.461099793,0.477929839,1.461099793,0,0.702446195,0.702446195,0.702446195,0,0.982466611,0.206835076,0.982466611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,27,4th Place,4,0.489354523,1.01948859,1.01948859,0,0.477929839,0.969514816,0.477929839,0,0.702446195,-0.189120129,0.702446195,0,0.206835076,0.206835076,0.982466611,0,1.382189481,0.604707898,1.382189481,0,0.402804736,0.402804736,0.402804736,0,-0.098532928,-0.098532928,0.689730495,0,0.5488213,0.5488213,1.04276047,0,-0.301511345,-0.301511345,-0.301511345,0,,,,,,,,
Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,27,Eliminated Week 8,6,-1.631181743,-2.691449877,-1.631181743,0,-1.979995046,-1.488410069,-1.488410069,0,-1.972252778,-1.972252778,-1.972252778,0,-2.120059529,-2.120059529,-2.120059529,0,-1.727736851,-2.505218434,-1.727736851,0,-0.374032969,-1.150870675,-1.150870675,0,-1.675059773,-2.463323195,-1.675059773,0,-0.93299621,-1.42693538,-1.42693538,0,0,0,0,0,,,,,,,,
Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,28,Eliminated Week 8,7,-0.453858095,-0.453858095,-0.453858095,0,0.822178602,0.822178602,0.822178602,0,1.032093693,1.032093693,1.032093693,0,-0.042295493,-0.042295493,-0.888205362,-0.888205362,0.040160966,0.040160966,0.040160966,0,0.811107106,0.811107106,0.811107106,0,-0.635000635,-0.635000635,-0.635000635,0,-0.376879743,-0.376879743,-0.376879743,0,0,0,0,0,0,0,0,0,0,0,0,0
James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,28,Eliminated Week 10,5,1.468364425,1.468364425,1.468364425,0,0.822178602,-0.074743509,0.822178602,0,1.032093693,0.294883912,1.032093693,0,-0.042295493,-0.042295493,-0.042295493,-0.042295493,1.12450706,0.040160966,1.12450706,0,0.811107106,0.811107106,0.811107106,0,0.889000889,0.889000889,0.889000889,0,1.062037152,1.062037152,1.062037152,0,0.262915241,-0.157749145,0.683579627,0.262915241,-1.414213562,-1.414213562,-1.414213562,0,0,0,0,0
Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,28,2nd Place,2,0.507253165,-0.453858095,-0.453858095,0,0.822178602,-0.074743509,0.822178602,0,0.294883912,-0.442325868,0.294883912,0,0.803614375,0.803614375,0.803614375,0.803614375,1.12450706,0.040160966,1.12450706,0,0.811107106,-0.648885685,0.811107106,0,0.127000127,0.127000127,0.127000127,0,0.342578705,0.342578705,1.062037152,0,0.262915241,0.262915241,0.683579627,0.683579627,0.707106781,0.707106781,0.707106781,0,1,-1,1,0
Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,28,Withdrew,11,-0.453858095,-0.453858095,-0.453858095,0,-0.971665621,-0.971665621,-0.971665621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,28,Eliminated Week 4,10,-0.453858095,-2.376080615,-2.376080615,0,-1.868587732,-1.868587732,-1.868587732,0,-1.91674543,-1.91674543,-1.91674543,0,-1.734115231,-0.042295493,-2.5800251,-2.5800251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,28,Eliminated Week 6,9,0.507253165,0.507253165,0.507253165,0,-0.074743509,-0.074743509,-0.074743509,0,0.294883912,1.032093693,1.032093693,0,-0.042295493,0.803614375,0.803614375,0.803614375,0.040160966,0.040160966,0.040160966,0,0.811107106,0.811107106,0.811107106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,28,Eliminated Week 9,6,-1.414969355,-1.414969355,-1.414969355,0,-0.074743509,-0.971665621,-0.971665621,0,-1.179535649,-1.179535649,-1.179535649,0,-1.734115231,-0.888205362,-1.734115231,-1.734115231,-1.044185128,-2.128531222,-2.128531222,0,-2.108878475,-2.108878475,-2.108878475,0,-2.159002159,-2.159002159,-2.159002159,0,-1.575929191,-1.575929191,-2.295387638,0,-1.840406687,-2.261071073,-1.840406687,-2.261071073,0,0,0,0,0,0,0,0
Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,28,Eliminated Week 2,12,0.507253165,-0.453858095,0.507253165,0,-0.971665621,-0.971665621,-0.971665621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,28,4th Place,4,1.468364425,0.507253165,0.507253165,0,-0.074743509,-0.074743509,0.822178602,0,-0.442325868,0.294883912,0.294883912,0,0.803614375,0.803614375,0.803614375,0.803614375,0.040160966,-1.044185128,0.040160966,0,0.811107106,-0.648885685,0.811107106,0,0.889000889,0.889000889,0.889000889,0,-0.856470744,-0.856470744,-0.856470744,0,0.262915241,0.262915241,-0.157749145,-0.157749145,-0.353553391,-0.353553391,-0.353553391,0,-1,-1,-1,0
Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,28,3rd Place,3,-0.453858095,-0.453858095,0.507253165,0,0.822178602,-0.074743509,0.822178602,0,1.032093693,1.032093693,1.032093693,0,0.803614375,0.803614375,0.803614375,0.803614375,1.12450706,1.12450706,1.12450706,0,-0.648885685,0.811107106,-0.648885685,0,0.889000889,0.889000889,0.889000889,0,0.582446151,0.582446151,0.582446151,0,1.104244012,1.104244012,1.104244012,1.104244012,1.767766953,0.707106781,1.767766953,0,1,1,1,0
Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,28,Eliminated Week 7,8,0.507253165,-0.453858095,0.507253165,0,0.822178602,-0.971665621,0.822178602,0,-1.179535649,-1.179535649,-0.442325868,0,-0.042295493,-0.042295493,-0.042295493,-0.042295493,-1.044185128,-1.044185128,-1.044185128,0,0.811107106,-0.648885685,-0.648885685,0,0.127000127,-0.635000635,-0.635000635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,28,1st Place,1,1.468364425,1.468364425,0.507253165,0,1.719100713,1.719100713,1.719100713,0,0.294883912,0.294883912,0.294883912,0,0.803614375,0.803614375,0.803614375,0.803614375,1.12450706,-1.044185128,1.12450706,0,-0.648885685,-0.648885685,-0.648885685,0,0.127000127,0.889000889,0.127000127,0,1.062037152,0.342578705,1.062037152,0,0.262915241,-0.157749145,0.262915241,0.262915241,-0.353553391,-0.353553391,-0.353553391,0,1,-1,-1,0
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,29,Eliminated Week 4,13,0.211288564,0.211288564,0.211288564,0,-0.089802651,-0.089802651,-0.089802651,0,-1.451399601,-1.451399601,-1.451399601,0,-1.005141422,-1.005141422,-1.005141422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,29,Eliminated Week 5,12,0.211288564,0.211288564,0.211288564,0,1.257237114,1.257237114,-0.089802651,0,0.265749223,-0.592825189,0.265749223,0,-1.005141422,-1.005141422,-1.005141422,0,-0.959354278,-1.946118679,-1.946118679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,29,Eliminated Week 8,8,-1.690308509,-0.739509973,-1.690308509,0,-0.089802651,-0.089802651,-0.089802651,0,0.265749223,0.265749223,1.124323635,0,-1.005141422,0.394876987,-1.005141422,0,-1.946118679,-1.946118679,-0.959354278,0,-0.124034735,-0.124034735,-0.124034735,0,0.422577127,0.422577127,-0.845154255,0,-0.377940475,-0.377940475,-0.377940475,0,0,0,0,0,0,0,0,0,0,0,0,0
Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,29,Eliminated Week 10,5,1.1620871,1.1620871,1.1620871,0,-1.436842416,-1.436842416,-1.436842416,0,-0.592825189,-0.592825189,-0.592825189,0,3.194913806,1.794895397,1.794895397,0,0.027410122,0.027410122,0.027410122,0,-2.170607855,-2.170607855,-2.170607855,0,0.422577127,0.422577127,0.422577127,0,-0.881995496,0.629867194,-0.881995496,0,0.599720275,0.599720275,0.599720275,0,-0.577350269,-0.577350269,-0.577350269,0,0,0,0,0
Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,29,4th Place,4,1.1620871,1.1620871,1.1620871,0,1.257237114,1.257237114,1.257237114,0,0.265749223,-0.592825189,-0.592825189,0,0.394876987,0.394876987,0.394876987,0,0.027410122,0.027410122,0.027410122,0,0.899251826,0.899251826,0.899251826,0,0.422577127,0.422577127,-0.845154255,0,0.629867194,0.629867194,0.629867194,0,-0.659767871,-0.659767871,-0.659767871,0,-0.577350269,1.154700538,-0.577350269,0,0.577350269,0.577350269,0.577350269,0
Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,29,Eliminated Week 2,15,-1.690308509,-1.690308509,-1.690308509,0,-1.436842416,-1.436842416,-1.436842416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,29,Eliminated Week 6,11,-0.739509973,0.211288564,0.211288564,0,-0.089802651,-0.089802651,-0.089802651,0,1.124323635,0.265749223,0.265749223,0,0.394876987,-1.005141422,-1.005141422,0,-0.959354278,-0.959354278,-0.959354278,0,-1.147321295,-1.147321295,-1.147321295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,29,Eliminated Week 10,6,0.211288564,0.211288564,0.211288564,0,-0.089802651,-0.089802651,-0.089802651,0,1.124323635,1.124323635,1.124323635,0,0.394876987,0.394876987,0.394876987,0,2.000938923,2.000938923,1.014174523,0,-1.147321295,-0.124034735,-1.147321295,0,0.422577127,0.422577127,0.422577127,0,1.133922215,1.133922215,1.133922215,0,1.019633623,1.019633623,1.019633623,0,-0.577350269,-0.577350269,-0.577350269,0,0,0,0,0
Nev Schulman,Jenna Johnson,Producer,New York,United States,35,29,2nd Place,2,1.1620871,1.1620871,0.211288564,0,1.257237114,1.257237114,1.257237114,0,1.124323635,1.124323635,1.124323635,0,0.394876987,0.394876987,0.394876987,0,0.027410122,1.014174523,1.014174523,0,0.899251826,0.899251826,-0.124034735,0,1.690308509,1.690308509,1.690308509,0,1.133922215,1.133922215,1.133922215,0,0.599720275,0.599720275,0.599720275,0,1.154700538,1.154700538,1.154700538,0,0.577350269,0.577350269,0.577350269,0
AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,29,Eliminated Week 9,7,0.211288564,0.211288564,0.211288564,0,1.257237114,-0.089802651,-0.089802651,0,0.265749223,0.265749223,0.265749223,0,0.394876987,0.394876987,0.394876987,0,0.027410122,0.027410122,0.027410122,0,0.899251826,0.899251826,0.899251826,0,0.422577127,-0.845154255,0.422577127,0,-0.377940475,-0.377940475,-0.377940475,0,-1.919256018,-0.659767871,-0.659767871,0,0,0,0,0,0,0,0,0
Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,29,3rd Place,3,-0.739509973,-0.739509973,0.211288564,0,-0.089802651,-0.089802651,-0.089802651,0,-0.592825189,-0.592825189,-0.592825189,0,-1.005141422,-1.005141422,-1.005141422,0,0.027410122,0.027410122,0.027410122,0,-0.124034735,-0.124034735,-0.124034735,0,0.422577127,0.422577127,0.422577127,0,-1.889803165,-1.889803165,-1.889803165,0,-1.49934267,-1.49934267,-1.49934267,0,-0.577350269,-2.309401077,-0.577350269,0,-1.732050808,-1.732050808,-1.732050808,0
Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,29,1st Place,1,0.211288564,1.1620871,1.1620871,0,1.257237114,2.604276879,1.257237114,0,1.124323635,0.265749223,1.124323635,0,1.794895397,0.394876987,0.394876987,0,1.014174523,1.014174523,1.014174523,0,0.899251826,0.899251826,0.899251826,0,-2.112885637,0.422577127,-0.845154255,0,-0.377940475,1.133922215,-0.377940475,0,1.019633623,1.019633623,1.019633623,0,1.154700538,1.154700538,1.154700538,0,0.577350269,0.577350269,0.577350269,0
Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,29,Eliminated Week 3,14,-1.690308509,-1.690308509,-2.641107046,0,-0.089802651,-1.436842416,-1.436842416,0,-1.451399601,-2.309974013,-3.168548425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,29,Eliminated Week 7,10,0.211288564,1.1620871,0.211288564,0,-1.436842416,-0.089802651,-1.436842416,0,0.265749223,0.265749223,0.265749223,0,0.394876987,0.394876987,0.394876987,0,1.014174523,1.014174523,0.027410122,0,0.899251826,0.899251826,0.899251826,0,-2.112885637,-0.845154255,-2.112885637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,29,Withdrew,9,0.211288564,0.211288564,0.211288564,0,-0.089802651,-0.089802651,-0.089802651,0,0.265749223,0.265749223,1.124323635,0,-1.005141422,-1.005141422,-1.005141422,0,0.027410122,0.027410122,0.027410122,0,-0.124034735,-0.124034735,0.899251826,0,-0.845154255,0.422577127,-0.845154255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,-2.042914971,-3.015731623,-3.015731623,-3.015731623,-2.228133944,-3.150120404,-2.228133944,-2.228133944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,-0.097281665,-0.097281665,-0.097281665,-0.097281665,-0.384161025,-1.306147485,-0.384161025,-0.384161025,-0.127000127,-1.460501461,-1.460501461,0,-1.813816824,-2.410769196,-1.216864451,-1.813816824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,0.875534987,-0.097281665,0.875534987,-0.097281665,0.537825435,-0.384161025,0.537825435,0.537825435,1.206501207,-0.127000127,1.206501207,0,1.170945038,1.767897411,1.170945038,1.170945038,0.301511345,0.301511345,0.301511345,0.301511345,-1.571428571,-0.142857143,-1.571428571,-0.142857143,0.462250164,0.462250164,0.462250164,0.462250164,0.92717265,0.92717265,0.92717265,0.92717265,-1.784435632,0.162221421,-0.811107106,-0.811107106,0,0,0,0,,,,
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,-0.097281665,-0.097281665,-0.097281665,-0.097281665,-1.306147485,-1.306147485,-0.384161025,-0.384161025,-0.127000127,-1.460501461,-0.127000127,0,-1.216864451,-1.813816824,-0.619912079,-0.619912079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,-0.097281665,-0.097281665,-0.097281665,-0.097281665,0.537825435,-1.306147485,0.537825435,0.537825435,-0.127000127,-0.127000127,1.206501207,0,0.573992666,-0.619912079,0.573992666,-0.022959707,-0.904534034,-0.904534034,-0.904534034,-0.904534034,-0.142857143,-1.571428571,-0.142857143,-1.571428571,-1.201850425,-1.201850425,-1.201850425,-1.201850425,0,0,0,0,0,0,0,0,0,0,0,0,,,,
