celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm,avg_judge_score,std_judge_score,min_judge_score,max_judge_score,score_range,score_trend,score_improvement,avg_judge_disagreement,max_judge_disagreement,performance_consistency,n_weeks_with_scores,total_judge_scores,score_trend_r2
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,-0.625543242,-0.625543242,-0.625543242,0.0,0.494717862,0.494717862,0.494717862,0.0,0.784151527,-0.738024966,0.784151527,0.0,1.461412135,1.461412135,1.461412135,0.0,1.406261033,-0.244567136,0.580846948,0.0,0.354004,0.354004,0.354004,0.0,0.429477845,-0.390434405,0.429477845,0.0,0.780868809,-0.156173762,-0.156173762,0.0,-0.242535625,-1.697749375,1.212678125,0.0,0.534522484,-1.870828693,0.534522484,0.0,,,,,0.23447477226666666,0.8480044792874738,-1.870828693,1.461412135,3.3322408279999998,-0.04049528775353536,0.35828200033333335,0.6016635615114508,2.1176470581890623,0.571578875009032,10,30,0.04601167877562013
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,-0.625543242,-1.876629727,-0.625543242,0.0,-0.442642297,-0.442642297,-0.442642297,0.0,-0.738024966,-0.738024966,-0.738024966,0.0,0.276483377,0.276483377,-0.908445381,0.0,-1.895395306,-1.895395306,-1.069981221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.7923978973333334,0.6769593912535317,-1.895395306,0.276483377,2.171878683,-0.08312209933333325,-0.577685207333333,0.24337213108009767,0.5217391309832184,0.5760580796013507,5,15,0.05205236549440595
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,0.625543242,-0.625543242,0.625543242,0.0,-0.442642297,-2.317362615,-0.442642297,0.0,-0.738024966,-0.738024966,-0.738024966,0.0,-0.908445381,-2.09337414,-0.908445381,0.0,-1.069981221,-1.069981221,-0.244567136,0.0,-1.668870222,-1.668870222,-1.668870222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.8940324450555556,0.8014829906784379,-2.317362615,0.625543242,2.942905857,-0.2609772062000001,-1.877384636,0.39806434648839834,1.171525423574007,0.639979300500452,6,18,0.5820246050966191
Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,14,2nd Place,2,1.876629727,0.625543242,1.876629727,0.0,1.432078021,0.494717862,1.432078021,0.0,2.30632802,0.784151527,2.30632802,0.0,0.276483377,0.276483377,0.276483377,0.0,1.406261033,0.580846948,1.406261033,0.0,1.567740671,0.960872336,1.567740671,0.0,1.249390095,-0.390434405,0.429477845,0.0,-0.156173762,-0.156173762,0.780868809,0.0,-0.242535625,-1.697749375,-0.242535625,0.0,0.534522484,0.534522484,0.534522484,0.0,,,,,0.7543786212333334,0.8854396288842845,-1.697749375,2.30632802,4.0040773949999995,-0.17440500087474747,-0.9250784146666666,0.36076481517898457,0.7723404252805929,0.7581849782108476,10,30,0.4850415637385933
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,-0.625543242,-0.625543242,-0.625543242,0.0,0.494717862,0.494717862,1.432078021,0.0,0.784151527,0.784151527,0.784151527,0.0,1.461412135,0.276483377,1.461412135,0.0,0.580846948,0.580846948,0.580846948,0.0,-0.85973267,-0.252864335,-0.252864335,0.0,2.069302345,0.429477845,1.249390095,0.0,0.780868809,-2.967301476,0.780868809,0.0,1.212678125,-0.242535625,1.212678125,0.0,0.0,0.0,0.0,0.0,,,,,0.4073760297407408,1.0068426544017435,-2.967301476,2.069302345,5.036603821,0.016573505644444445,1.3531501170000002,0.7716364904402899,4.682926828452326,0.7207513027756246,9,27,0.003965693562813656
Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,15,Eliminated Week 8,6,1.3239266,1.3239266,1.3239266,0.0,1.162476387,1.162476387,1.162476387,0.0,0.153284835,0.153284835,0.153284835,0.0,1.381402058,0.735551745,1.381402058,1.381402058,0.5737463,-0.024945491,0.5737463,0.0,-0.753778361,-0.753778361,0.150755672,0.0,-0.311719396,-0.311719396,-0.311719396,0.0,0.019516044,0.94008417,0.530799581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.5247923620399999,0.7082560891400731,-0.753778361,1.381402058,2.135180419,-0.18837236021924603,-0.8271266683333334,0.08865170207797174,0.27272727228508165,0.6905128714689888,8,25,0.44652116807549697
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,0.596699313,0.596699313,0.596699313,0.0,1.85996222,1.162476387,1.162476387,0.0,0.153284835,0.153284835,0.153284835,0.0,0.089701432,0.089701432,-0.55614888,0.089701432,1.172438091,1.172438091,1.172438091,0.0,1.055289706,1.055289706,1.055289706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.6753161181578948,0.5978665172126634,-0.55614888,1.85996222,2.4161111,0.040008721799999994,0.45859039299999993,0.04440713646492094,0.1621621624119013,0.5892198829773098,6,19,0.016136993008393736
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,-0.857755262,-1.584982549,-0.857755262,0.0,-0.92998111,-0.92998111,-0.92998111,0.0,-0.858395075,-0.858395075,-0.858395075,0.0,-1.847849506,-1.847849506,-1.847849506,-1.847849506,-1.222329073,-1.222329073,-1.222329073,0.0,0.150755672,-1.658312395,0.150755672,0.0,-1.911700538,-1.911700538,-1.911700538,0.0,-1.821620207,-1.821620207,-1.821620207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.29123080628,0.6110599427901631,-1.911700538,0.150755672,2.06245621,-0.09660575569444443,-0.7214558493333332,0.15839944991652072,1.0909090903463723,0.5391499996160762,8,25,0.1926362592104751
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,-0.130527975,-0.130527975,0.596699313,0.0,-0.232495277,-0.92998111,-0.232495277,0.0,1.164964745,1.164964745,1.164964745,0.0,0.089701432,0.735551745,0.735551745,0.735551745,-1.821020864,-1.821020864,-1.222329073,0.0,-0.753778361,-0.753778361,-0.753778361,0.0,0.415616165,0.415616165,0.415616165,0.0,0.019516044,-0.287401369,0.019516044,0.0,-1.670499815,-0.179001298,-1.073739339,0.0,-0.480893209,-0.480893209,0.755530343,0.0,,,,,-0.1459613095483871,0.8533570130709124,-1.821020864,1.164964745,2.985985609,-0.06689801077929293,-0.18063314600000002,0.16667282905578723,0.5635411756569108,0.8136122792041584,10,31,0.061973048305319724
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,0.596699313,-0.130527975,0.596699313,0.0,1.162476387,0.464990555,0.464990555,0.0,1.164964745,-0.858395075,0.153284835,0.0,-0.55614888,0.089701432,-0.55614888,-0.55614888,-0.623637282,1.172438091,0.5737463,0.0,1.055289706,1.055289706,1.055289706,0.0,-0.45711669,-0.45711669,-0.45711669,0.0,0.530799581,0.019516044,0.94008417,0.0,-0.179001298,0.268501947,1.013982757,0.0,0.0,0.0,0.0,0.0,,,,,0.26954952867857146,0.6636218735397462,-0.858395075,1.172438091,2.030833166,-0.005312240066666665,0.013537585000000074,0.31983299276968274,1.0234962402976082,0.48182867417547803,9,28,0.0009116567796769949
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,1.3239266,2.051153887,1.3239266,0.0,-0.232495277,-0.232495277,-0.232495277,0.0,0.153284835,-0.858395075,0.153284835,0.0,0.089701432,0.089701432,0.089701432,0.089701432,-0.024945491,-0.024945491,0.5737463,0.0,-1.658312395,-1.658312395,0.150755672,0.0,-0.602601257,0.270131598,0.270131598,0.0,0.019516044,0.530799581,0.530799581,0.0,-1.073739339,-1.073739339,-1.073739339,0.0,0.0,0.0,0.0,0.0,,,,,-0.03699832475,0.8396979617500118,-1.658312395,2.051153887,3.709466282,-0.1600060890611111,-2.640075034666667,0.22987364408550276,1.0909090903463723,0.7874835722364378,9,28,0.3096358786605193
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,1.3239266,-0.857755262,0.596699313,0.0,1.162476387,0.464990555,1.162476387,0.0,1.164964745,-0.858395075,2.176644655,0.0,1.381402058,0.735551745,1.381402058,1.381402058,-0.024945491,-0.623637282,1.771129882,0.0,0.150755672,-1.658312395,1.055289706,0.0,0.997379885,0.997379885,0.997379885,0.0,0.94008417,-2.12853762,0.019516044,0.0,0.268501947,1.610743233,1.610743233,0.0,-0.480893209,-2.334972091,0.755530343,0.0,,,,,0.4883523232580645,1.137177308434084,-2.334972091,2.176644655,4.511616746,-0.09100433134898991,-1.041068536,1.2850701955303439,2.4796699846822965,0.678681235675104,10,31,0.16481771217411023
Pamela Anderson,Tristan MacManus,Model,,Canada,45,15,Eliminated Week 1,13,-2.312209836,-2.312209836,-1.584982549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-2.0698007403333336,0.41986486991149125,-2.312209836,-1.584982549,0.7272272870000001,0.0,0.0,0.17628650898579348,0.17628650898579348,0.0,1,3,0.0
Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,15,Eliminated Week 3,10,-0.130527975,0.596699313,-0.130527975,0.0,0.464990555,-0.232495277,-0.232495277,0.0,0.153284835,0.153284835,0.153284835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.08838865211111112,0.29887815997251604,-0.232495277,0.596699313,0.82919459,0.02070185700000001,0.04140371400000002,0.11281622380584082,0.17628650947061167,0.0792967982050246,3,9,0.06815650382549228
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,-0.857755262,-0.130527975,-0.130527975,0.0,-0.232495277,-0.232495277,-0.232495277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3027161738333333,0.2764629682558055,-0.857755262,-0.130527975,0.727227287,0.14044179366666662,0.14044179366666662,0.08814325449289671,0.17628650898579343,0.09930734466370189,2,6,1.0
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,-0.130527975,-0.130527975,0.596699313,0.0,-0.232495277,-0.232495277,-0.232495277,0.0,-0.858395075,-0.858395075,-0.858395075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3263364103333333,0.47491506820974694,-0.858395075,0.596699313,1.455094388,-0.4851380980000001,-0.9702761960000001,0.058762169823537214,0.17628650947061164,0.4918979496399848,3,9,0.9727040805978435
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,-0.857755262,-0.857755262,-0.857755262,0.0,-2.324952775,-2.324952775,-2.324952775,0.0,-1.870074985,-1.870074985,-1.870074985,0.0,-1.201999193,-1.201999193,-1.201999193,-1.201999193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.5358727567692307,0.5793984991673552,-2.324952775,-0.857755262,1.467197513,-0.05778540029999999,-0.34424393100000006,1.8488927466117464e-32,7.395570986446986e-32,0.6589276302433154,4,13,0.012817684109520994
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,-0.130527975,-0.130527975,-0.130527975,0.0,0.464990555,0.464990555,-0.232495277,0.0,1.164964745,1.164964745,1.164964745,0.0,0.089701432,0.089701432,0.735551745,0.735551745,-0.024945491,0.5737463,0.5737463,0.0,0.150755672,1.055289706,1.055289706,0.0,1.579230879,1.142864452,1.142864452,0.0,0.94008417,0.94008417,0.94008417,0.0,0.268501947,1.013982757,0.268501947,0.0,0.755530343,0.755530343,0.755530343,0.0,,,,,0.6238056342903228,0.489741314312106,-0.232495277,1.579230879,1.811726156,0.0718078782111111,0.8860583179999999,0.0942126696203011,0.2727272728881044,0.4357207412653133,10,31,0.24896549459127926
Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,16,Eliminated Week 9,5,0.654476952,-0.369921756,0.654476952,0.0,-0.633750222,0.181071492,0.181071492,0.0,-0.098286019,-0.098286019,-0.098286019,0.0,0.490511472,-0.429197538,0.490511472,0.0,-0.585707413,-0.585707413,-0.585707413,0.0,-0.451929511,0.186088622,-0.451929511,0.0,-0.48507125,0.151584766,-0.48507125,0.0,-0.649758995,-0.649758995,-0.649758995,0.0,-1.625209017,-1.625209017,-1.625209017,0.0,0.0,0.0,0.0,0.0,,,,,-0.3405171166666666,0.625752974078002,-1.625209017,0.654476952,2.279685969,-0.17004800665000006,-1.9382197330000002,0.12487369712514612,0.34979757098402314,0.5749278886123261,9,27,0.6561114280585334
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2nd Place,2,1.67887566,1.67887566,1.67887566,0.0,1.810714921,0.995893206,1.810714921,0.0,1.253227833,1.253227833,1.253227833,0.0,1.410220481,0.490511472,1.410220481,0.0,1.786407609,0.995702602,1.786407609,0.0,0.824106755,0.824106755,0.824106755,0.0,0.788240781,0.788240781,0.788240781,0.0,0.875762124,1.384269164,0.875762124,0.0,-0.722315119,-0.722315119,0.18057878,0.0,0.832046027,0.832046027,0.832046027,0.0,,,,,1.0166008808,0.6381270598716409,-0.722315119,1.810714921,2.53303004,-0.14563305029494952,-0.8468296330000001,0.10696034330490525,0.2819548870785874,0.5984477243042794,10,30,0.542848811463035
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,16,Withdrew,12,0.654476952,0.654476952,0.654476952,0.0,-1.448571937,-1.448571937,-1.448571937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.39704749250000004,1.1518873160414782,-1.448571937,0.654476952,2.103048889,-2.103048889,-2.103048889,3.697785493223493e-32,7.395570986446986e-32,1.487080130578735,2,6,1.0
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,Eliminated Week 6,8,-0.369921756,-0.369921756,-0.369921756,0.0,-0.633750222,-0.633750222,-0.633750222,0.0,0.71265473,-0.098286019,0.71265473,0.0,-1.348906547,-1.348906547,-1.348906547,0.0,-0.585707413,-0.585707413,-0.585707413,0.0,-1.727965776,-1.089947644,-1.727965776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.6685396427222222,0.6963504399822007,-1.727965776,0.71265473,2.440620506,-0.21068502324761904,-1.1453713093333333,0.05914955750830281,0.21920829946289366,0.7086876232105953,6,18,0.3093325893516515
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,Eliminated Week 10,4,0.654476952,0.654476952,0.654476952,0.0,0.995893206,0.995893206,0.995893206,0.0,-0.098286019,0.71265473,0.71265473,0.0,1.410220481,1.410220481,1.410220481,0.0,0.204997594,0.204997594,0.995702602,0.0,0.824106755,1.462124888,0.824106755,0.0,1.424896797,0.788240781,1.424896797,0.0,0.367255084,0.875762124,0.875762124,0.0,1.083472678,0.18057878,1.083472678,0.0,-0.831990559,-0.831990559,0.832046027,0.0,,,,,0.7432411432666667,0.588958875792903,-0.831990559,1.462124888,2.294115447,-0.05202796573333334,-0.931788649,0.197935062971083,0.923005919848845,0.4753401473900053,10,30,0.10981865924292995
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3rd Place,3,0.654476952,-0.369921756,0.654476952,0.0,0.995893206,0.181071492,0.995893206,0.0,1.253227833,1.253227833,1.253227833,0.0,0.490511472,0.490511472,0.490511472,0.0,0.995702602,0.204997594,0.995702602,0.0,-0.451929511,-0.451929511,-0.451929511,0.0,0.151584766,0.151584766,0.151584766,0.0,-0.141251955,0.367255084,-0.141251955,0.0,1.083472678,0.18057878,1.083472678,0.0,-1.386780357,-1.386780357,-1.386780357,0.0,,,,,0.26368035896666664,0.7743486893527664,-1.386780357,1.253227833,2.6400081899999996,-0.140704825569697,-1.6997910729999999,0.11374461159974765,0.34979757098402314,0.7481822083575016,10,30,0.3242012390132253
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,Eliminated Week 5,9,-2.418719171,-2.418719171,-2.418719171,0.0,-1.448571937,-1.448571937,-0.633750222,0.0,-0.909226767,-1.720167516,-1.720167516,0.0,-0.429197538,-0.429197538,-0.429197538,0.0,-1.37641242,-1.37641242,-1.37641242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.3702295521333336,0.7054301356673921,-2.418719171,-0.429197538,1.9895216329999998,0.28323806626666664,1.0423067509999997,0.08810395504161482,0.22131147574518045,0.7121448774589259,5,15,0.395463622874677
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,Eliminated Week 7,7,-0.369921756,-1.394320463,-0.369921756,0.0,0.181071492,-0.633750222,0.181071492,0.0,-0.909226767,-0.909226767,-0.909226767,0.0,-0.429197538,-0.429197538,-0.429197538,0.0,-1.37641242,-1.37641242,-1.37641242,0.0,-1.089947644,-0.451929511,-1.089947644,0.0,-2.395039297,-1.758383282,-1.758383282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.9092339070476191,0.6534787058945075,-2.395039297,0.181071492,2.576110789,-0.20779663974999998,-1.259213962,0.12027262647531689,0.34979757030109054,0.617201192233347,7,21,0.52896910709607
Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,16,Eliminated Week 3,11,-0.369921756,-0.369921756,-0.369921756,0.0,-0.633750222,-0.633750222,-0.633750222,0.0,-1.720167516,-1.720167516,-1.720167516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.9079464979999999,0.6197854072753906,-1.720167516,-0.369921756,1.35024576,-0.67512288,-1.3502457600000002,1.5407439555097887e-33,4.622231866529366e-33,0.7156665434604971,3,9,0.8899061808285029
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1st Place,1,0.654476952,0.654476952,0.654476952,0.0,1.810714921,0.995893206,1.810714921,0.0,0.71265473,1.523595478,0.71265473,0.0,1.410220481,0.490511472,1.410220481,0.0,0.995702602,0.995702602,0.995702602,0.0,0.824106755,2.100143021,1.462124888,0.0,0.151584766,0.788240781,0.788240781,0.0,0.875762124,-0.649758995,1.384269164,0.0,0.18057878,1.083472678,0.18057878,0.0,0.832046027,0.832046027,0.832046027,0.0,,,,,0.9164400228666668,0.5596276520334258,-0.649758995,2.100143021,2.749902016,-0.055468766323232346,0.17756907499999997,0.2656901998251528,1.1205107743082503,0.37359644310850687,10,30,0.20207053312055112
Lisa Vanderpump,Gleb Savchenko,TV Personality,,England,52,16,Eliminated Week 4,10,-0.369921756,-0.369921756,-0.369921756,0.0,-0.633750222,-0.633750222,-0.633750222,0.0,-0.098286019,-0.098286019,-0.098286019,0.0,-1.348906547,-1.348906547,-1.348906547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.612716136,0.485987151979001,-1.348906547,-0.098286019,1.2506205279999998,-0.24014901699999988,-0.9789847909999998,1.9644485432749806e-32,7.395570986446986e-32,0.5372790120159239,4,12,0.3329742309172163
Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,16,Eliminated Week 8,6,0.654476952,-0.369921756,-0.369921756,0.0,0.181071492,-0.633750222,0.181071492,0.0,-0.098286019,-0.098286019,-0.098286019,0.0,-1.348906547,-0.429197538,-0.429197538,0.0,0.204997594,0.204997594,0.204997594,0.0,-0.451929511,0.186088622,-0.451929511,0.0,-0.48507125,-0.48507125,-0.48507125,0.0,-1.666773075,-1.666773075,-1.666773075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.39239350295833336,0.6358939367964294,-1.666773075,0.654476952,2.321250027,-0.15384580888492064,-1.638317555,0.1235941224096056,0.34979757098402303,0.590512260067837,8,24,0.4072534311700048
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,17,Eliminated Week 4,10,-0.094702745,-0.094702745,-0.094702745,0.0,-1.342070318,-1.342070318,-0.375779689,0.0,-1.368832503,-2.161314479,-2.161314479,0.0,-2.013995972,-2.013995972,-2.013995972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2564564947499999,0.8639775304397418,-2.161314479,-0.094702745,2.066611734,-0.6635060059666666,-1.919293227,0.13014543849817337,0.31123919323107185,0.8925534777733002,4,12,0.9210219347824753
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,-0.094702745,0.757621958,-0.094702745,0.0,0.59051094,-0.375779689,0.59051094,0.0,1.008613423,1.008613423,1.008613423,0.0,-0.953998092,-0.953998092,-0.953998092,0.0,0.366679399,0.366679399,0.366679399,0.0,0.372774024,1.366749736,0.372774024,0.0,0.501859434,0.501859434,0.501859434,0.0,-0.184637236,-0.184637236,-0.184637236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23755446779166667,0.6347050901965878,-0.953998092,1.366749736,2.320747828,-0.012427824043650797,-0.3740427253333334,0.11034011229513171,0.329329238681969,0.5976191209518078,8,24,0.0025947317927082366
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,0.757621958,0.757621958,0.757621958,0.0,0.59051094,1.556801569,0.59051094,0.0,0.216131448,1.008613423,0.216131448,0.0,1.165997668,1.165997668,1.165997668,0.0,-0.870863572,0.366679399,0.366679399,0.0,1.035358234,1.035358234,1.035358234,0.0,-0.42465029,-0.42465029,-0.42465029,0.0,-1.477097892,-0.184637236,-1.477097892,0.0,0.862043657,0.287347886,0.862043657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389510366074074,0.8011223681763372,-1.477097892,1.556801569,3.033899461,-0.1360959154611111,-0.08714355800000007,0.18866620896214284,0.5568181824359834,0.7441642825816269,9,27,0.2508498253168433
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,-0.094702745,-0.094702745,-0.094702745,0.0,0.59051094,0.59051094,0.59051094,0.0,0.216131448,0.216131448,0.216131448,0.0,0.105999788,0.105999788,0.105999788,0.0,-2.108406543,-2.108406543,-0.870863572,0.0,-0.289909583,-0.289909583,-0.289909583,0.0,-0.42465029,-1.351160014,-0.42465029,0.0,-0.184637236,1.107823419,-0.184637236,0.0,0.287347886,0.287347886,0.287347886,0.0,-0.858897501,-0.858897501,-0.858897501,-0.286299167,0.0,0.0,0.0,0.0,-0.22472408945161285,0.7212758977781356,-2.108406543,1.107823419,3.216229962,-0.05256828836666667,-0.6210451725,0.1435429685845258,0.556818181574343,0.6778287728644568,10,31,0.05513395050582069
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,0.757621958,0.757621958,0.757621958,0.0,1.556801569,0.59051094,1.556801569,0.0,1.008613423,0.216131448,1.008613423,0.0,1.165997668,1.165997668,1.165997668,0.0,0.366679399,0.366679399,1.60422237,0.0,-0.289909583,-1.283885294,-0.289909583,0.0,1.428369157,0.501859434,1.428369157,0.0,1.107823419,1.107823419,1.107823419,0.0,0.862043657,0.862043657,1.436739428,0.0,0.858897501,0.286299167,0.858897501,0.858897501,0.476944717,0.476944717,0.476944717,0.0,0.774086133117647,0.6006513753561015,-1.283885294,1.60422237,2.888107664,-0.02116140450606061,-0.28067724099999997,0.16714674892776005,0.5105042016905023,0.520996042758174,11,34,0.018147333220200425
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,1.609946661,1.609946661,1.609946661,0.0,0.59051094,0.59051094,0.59051094,0.0,0.216131448,0.216131448,0.216131448,0.0,1.165997668,1.165997668,1.165997668,0.0,0.366679399,-2.108406543,1.60422237,0.0,1.698041841,-0.289909583,1.698041841,0.0,1.428369157,1.428369157,0.501859434,0.0,-0.184637236,-0.184637236,1.107823419,0.0,-0.287347886,-0.287347886,-0.287347886,0.0,1.431495836,1.431495836,0.858897501,1.431495836,1.240202799,1.240202799,1.240202799,0.0,0.759574291735294,0.8493033777482397,-2.108406543,1.698041841,3.8064483840000003,-0.011291617518181803,-0.36974386199999976,0.5287065318531613,3.5735294118335164,0.6272121407439625,11,34,0.0035651359071190557
